time,Q_1,Q_3,Q_5,Q_2,Q_6,GW_unsat_1,GW_sat_1,PET_1,ET_1,P_1,P_3,P_5,P_2,P_6,P_3,P_5,P_2,P_6
2015-12-25T00:00:00,0.14504970759010954,0.0035113141545532497,0.0,0.2978557144329373,2.015683833399021e-5,110.66758291834446,698.8809212888252,0.3635328237748763,0.3635328237748763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-26T00:00:00,0.0875924395984225,0.0022781274231289898,0.0,0.2997224045030343,0.0,110.4828372258922,698.7506766362359,0.3018159655391259,0.3018159655391259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-27T00:00:00,0.05253047909868717,0.0020710540744659296,0.0,0.30176653340647785,0.0,110.38053886717607,698.6185261743105,0.1690046994957764,0.1690046994957764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-28T00:00:00,0.03315120317569376,0.002211300634532054,0.0,0.3017404039361859,0.0,110.29720795153102,698.4848489712856,0.1411193989250596,0.1411193989250596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-29T00:00:00,0.02009480993381079,0.0021775242452665104,0.0,0.3012681219140694,0.0,110.17406162926086,698.3499435360192,0.2231424810364802,0.2231424810364802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-30T00:00:00,0.010482246928754635,0.0016775224342223058,0.0,0.2984660896858849,0.0,110.02412946540343,698.2140468411424,0.28778557022189855,0.28778557022189855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-31T00:00:00,0.004645668483057853,0.0011604205765351518,0.0,0.29822243162036266,0.0,109.9094301495981,698.0773483552941,0.23239795204815183,0.23239795204815183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01T00:00:00,0.0019224089201169165,0.0008606955173756501,0.0,0.29828862705492326,0.0,109.81820336776816,697.9400005323563,0.1941036154547451,0.1941036154547451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02T00:00:00,0.0007186605076013028,0.004186727829415544,0.0004061052255520213,0.3146943072350594,0.0024418254979440258,110.40619121544522,697.8021267450604,0.8735446137266365,0.8735446137266365,1.3799999952316284,8.369999885559082,2.130000114440918,6.179999828338623,6.730000019073486,8.369999885559082,2.130000114440918,6.179999828338623,6.730000019073486
2016-01-03T00:00:00,0.0002293409655995176,0.028861678060002564,0.005192299207480938,0.31047098549993063,0.005456174330087547,110.98493064770499,697.6638273487267,0.8643195682100806,0.8643195682100806,1.3799999952316284,8.369999885559082,4.269999980926514,6.179999828338623,0.0,8.369999885559082,4.269999980926514,6.179999828338623,0.0
2016-01-04T00:00:00,2.6840113416852665e-5,0.06612399194072255,0.00245660944885514,0.29831390522155216,0.0007936930111379785,110.79931941373377,697.5251843593436,0.2762727019883609,0.2762727019883609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-05T00:00:00,0.0,0.032569030059974476,6.229702494586446e-5,0.29818662748662156,0.0,110.6244761719071,697.3862650929909,0.2003370141079155,0.2003370141079155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-06T00:00:00,0.0,0.011215933507771112,0.0,0.2979359453225938,0.0,110.46878737918043,697.2471250186685,0.15397822090713156,0.15397822090713156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-07T00:00:00,0.0,0.004056481768982522,0.0,0.29763552258709536,1.1978960634412172e-5,110.31773403375466,697.1078100098473,0.1563700249771631,0.1563700249771631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-08T00:00:00,0.0,0.0018361392318102133,0.0,0.2973223116318354,1.6120410588934568e-5,110.17551145712306,696.9683581325331,0.15726041932596455,0.15726041932596455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-09T00:00:00,0.0,0.0014891547930714307,0.0,0.3024382319586216,0.0,110.08456736582396,696.8288010733048,0.10636587347214667,0.10636587347214667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-10T00:00:00,0.0,0.0019928170737821913,0.0,0.3045152564423733,0.0,110.04349452573706,696.6891652857494,0.05099013950514998,0.05099013950514998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-11T00:00:00,3.1142999467088035e-6,0.002238768510624203,0.0,0.30257303705528227,0.0,110.78698240008822,696.549472915227,0.8427055905040286,0.8427055905040286,1.600000023841858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-12T00:00:00,5.4780372820141635e-6,0.002374302572946681,0.0,0.30373965807508774,0.0,110.70812644763055,696.4097425481224,0.09528869352227587,0.09528869352227587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-13T00:00:00,0.0,0.0023309852559891607,0.0,0.30214651681677535,0.0,110.57974564125762,696.2699898213846,0.15004896635298245,0.15004896635298245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-14T00:00:00,0.0,0.0019155003305417113,0.0,0.3005923681250594,0.0,110.44902339729721,696.1302279202987,0.14031940588616845,0.14031940588616845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-15T00:00:00,0.0,0.001485855987048142,0.0,0.3000721405110243,0.0,110.3135509628481,695.9904679864368,0.1361363644288595,0.1361363644288595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-16T00:00:00,0.0005842861373962475,0.4282544988071974,0.2374897988815807,0.40118117196496245,0.05363569025369389,119.78093466281643,695.7410656958826,4.1427686619129505,4.1427686619129505,13.739999771118164,109.69000244140625,23.809999465942383,52.849998474121094,27.579999923706055,109.69000244140625,23.809999465942383,52.849998474121094,27.579999923706055
2016-01-17T00:00:00,0.004591658568799449,0.7651643620215388,0.4815485690207998,0.3488169817405219,0.2530947698508077,126.09983211324086,695.5345213862872,2.964357739748774,2.964357739748774,9.359999656677246,27.540000915527344,13.920000076293945,22.149999618530273,17.440000534057617,27.540000915527344,13.920000076293945,22.149999618530273,17.440000534057617
2016-01-18T00:00:00,0.014233798328527659,0.5237844937096967,0.4478467473152216,0.3062486622123936,0.29918275838756253,123.78707147454682,695.1084821535785,2.6737590326448895,2.6737590326448895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-19T00:00:00,0.622477693587348,0.38422740941293765,0.47116127017473597,0.3017687742401854,0.18710741786624585,120.7805895546876,694.5786456348401,3.4991948832884825,3.4991948832884825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
