time,Q_1,Q_3,Q_5,Q_2,Q_6,GW_unsat_1,GW_sat_1,PET_1,ET_1,P_1,P_3...12,P_5...13,P_2...14,P_6...15,P_3...16,P_5...17,P_2...18,P_6...19
1991-01-27T00:00:00Z,9.322217854647077,1.9176047153696292,7.75425034205232,0.3021009968651417,0.4100996863596964,61.65154355588814,873.0341162824236,3.1161558269688996,3.1161558269688996,0,0,0,0,0,0,0,0,0
1991-01-28T00:00:00Z,9.110529391054,1.383742745322285,7.820201532473762,0.30113826609296124,0.3488624003360498,57.9867849646393,872.845271085886,3.6977685638616062,3.6977685638616062,0,0,0,0,0,0,0,0,0
1991-01-29T00:00:00Z,9.186090639569484,1.2031102257305657,7.838922767061456,0.37957106729903384,0.2493793265158608,74.82166507878779,873.9667971128439,3.782254180190843,3.782254180190843,22.440000534057617,0,0,39.91999816894531,0,0,0,39.91999816894531,0
1991-01-30T00:00:00Z,8.811076419725698,1.1077009802039643,7.862368589950335,0.3053803337649661,0.35147010074842633,71.39899330104498,873.7292794029917,3.4790738802725314,3.4790738802725314,0,0,0,0,0,0,0,0,0
1991-01-31T00:00:00Z,9.721481442000632,1.0357921305922917,7.891127120473357,0.3017875328961972,1.0891875418199248,68.03205749542926,873.300164069594,3.625974309371076,3.625974309371076,0,0,0,0,0,0,0,0,0
1991-02-01T00:00:00Z,11.226025643920757,0.9742313390184,7.88476937256265,0.29998074761157056,0.6483868509272362,64.76456987233489,872.7331703180665,3.674178485700986,3.674178485700986,0,0,0,0,0,0,0,0,0
1991-02-02T00:00:00Z,10.340208828728189,2.235688892907727,8.025033991645483,0.38988920333057514,0.7937091450883921,61.717487963632706,872.1653800188396,3.450166947308546,3.450166947308546,0,51.279998779296875,29.350000381469727,45.599998474121094,37.20000076293945,51.279998779296875,29.350000381469727,45.599998474121094,37.20000076293945
1991-02-03T00:00:00Z,11.968549078322289,2.5791269275629243,7.983284835431409,0.3053899358137728,1.6603976735023935,58.876579604878614,871.7439712815252,3.086904095247554,3.086904095247554,0,0,0,0,0,0,0,0,0
1991-02-04T00:00:00Z,14.154998685246648,1.7841869634001934,8.09575434973078,0.3008777302704814,1.8757722433977948,55.89246533819495,871.0640802379094,3.504566469893655,3.504566469893655,0,0,0,0,0,0,0,0,0
1991-02-05T00:00:00Z,13.012868358494892,1.3755173283118602,8.144211948740736,0.30127625362496413,0.93957280565611,52.947634867488475,870.3875517376806,3.4646149164799898,3.4646149164799898,0,0,0,0,0,0,0,0,0
1991-02-06T00:00:00Z,11.013330352153613,1.1995026351132465,8.156230232790996,0.302234034281462,0.5650161367388163,50.31673687890152,869.9888473169286,2.857499721838261,2.857499721838261,0,0,0,0,0,0,0,0,0
1991-02-07T00:00:00Z,9.955209744223357,1.0963929878039884,8.145363502774401,0.30067311511425004,0.35500543428150677,47.53119691013313,869.3293666619121,3.297933779722254,3.297933779722254,0,0,0,0,0,0,0,0,0
1991-02-08T00:00:00Z,9.308631160839203,1.0252145808078998,8.130251795912509,0.3003958319071998,0.23331180257868864,45.05425505362781,868.9537042634774,2.70535792100398,2.70535792100398,0,0,0,0,0,0,0,0,0
1991-02-09T00:00:00Z,8.915719694506109,0.9721570562080584,8.111031577781517,0.30090999511621735,0.1613600587874575,43.158821581603206,869.0687354418652,1.629483333634864,1.629483333634864,0,0,0,0,0,0,0,0,0
