time,Q_1,Q_3,Q_5,Q_2,Q_6,GW_unsat_1,GW_sat_1,PET_1,ET_1,P_1,P_3...12,P_5...13,P_2...14,P_6...15,P_3...16,P_5...17,P_2...18,P_6...19
2014-04-12T00:00:00Z,9.60584055761026,3.951678343679412,8.418663675660401,1.303586823982249,0.29219777896691307,37.71811129549988,890.9480954836187,1.9892166102804425,1.9892166102804425,7.900000095367432,0,6.800000190734863,4.840000152587891,7.599999904632568,0,6.800000190734863,4.840000152587891,7.599999904632568
2014-04-13T00:00:00Z,9.768009872513495,3.745779859951054,8.384218245845048,0.785146785349142,0.3745011033663187,36.54132117084079,889.691720381799,2.0797744327224685,2.0797744327224685,0,0,0,0,0,0,0,0,0
2014-04-14T00:00:00Z,9.786017149791435,3.1213652594612857,8.383625027343177,0.39478697555918085,0.3353190133474323,35.50044511892073,888.5191180408998,1.859522974101598,1.859522974101598,0,0,0,0,0,0,0,0,0
2014-04-15T00:00:00Z,10.13427551618198,2.7659788480288516,8.381425962245041,0.8061647513595845,0.25940063428602,34.42095581842072,887.290406347946,1.963865592974387,1.963865592974387,0,0,0,4.840000152587891,0,0,0,4.840000152587891,0
2014-04-16T00:00:00Z,9.762134059680475,2.61711644026758,8.378271948870177,0.3960984863768278,0.1994012849485409,33.200947391494275,885.9114402425294,2.2744867002256655,2.2744867002256655,0,0,0,0,0,0,0,0,0
2014-04-17T00:00:00Z,9.399027575876566,2.5630500425332867,8.385547828273932,0.3173473801845749,0.16889310924413412,32.60269640528807,885.1572095881029,0.9991194209481664,0.9991194209481664,0,0,0,0,0,0,0,0,0
2014-04-18T00:00:00Z,9.378862109711262,2.5279087089464776,8.382244088481439,0.3108360612016325,0.1555798509062132,32.137489743081346,884.5654262743404,0.7151771773378985,0.7151771773378985,0,0,0,0,0,0,0,0,0
2014-04-19T00:00:00Z,9.33096851171954,2.50368595113881,8.37843663961779,0.30920829819340173,0.13982139722980985,31.64874204569565,883.9727282295282,0.7628315338379109,0.7628315338379109,0,0,0,0,0,0,0,0,0
2014-04-20T00:00:00Z,9.093755362609391,2.4892322915098264,8.377877949602713,0.30879157000595736,0.12252788515670046,31.283899896859275,883.5119132274124,0.5106552885184688,0.5106552885184688,0,0,0,0,0,0,0,0,0
2014-04-21T00:00:00Z,8.942919227406696,2.4776418515497256,8.377973158398314,0.30874034861182176,0.10832697183190984,31.01271700688676,883.1296054550243,0.33889964757598107,0.33889964757598107,0,0,0,0,0,0,0,0,0
2014-04-22T00:00:00Z,8.85474043222744,2.4677021729561854,8.378146800176522,0.3087768653577659,0.0976552707248942,30.79513072063685,882.7749411222766,0.25753058653988486,0.25753058653988486,0,0,0,0,0,0,0,0,0
2014-04-23T00:00:00Z,8.801473119962067,2.460575750849672,8.378798135531767,0.3089730144232853,0.09061304030278844,30.61157273512357,882.4251896197121,0.2170718263261187,0.2170718263261187,0,0,0,0,0,0,0,0,0
2014-04-24T00:00:00Z,8.774104084997585,2.456180788256197,8.379710381874203,0.309322895902195,0.08660391823265619,30.455453764235084,882.0727582955259,0.18828532809548715,0.18828532809548715,0,0,0,0,0,0,0,0,0
2014-04-25T00:00:00Z,8.76798217285828,2.4546528622726247,8.38107049972868,0.3099526925022964,0.08463023735123414,30.318725081117687,881.7158845481248,0.17069073112776773,0.17069073112776773,0,0,0,0,0,0,0,0,0
2014-04-26T00:00:00Z,8.77800033373543,2.449993202462822,8.380273954823565,0.3093785360288941,0.0833598118577191,30.19215860291945,881.3548603755708,0.1661544331611748,0.1661544331611748,0,0,0,0,0,0,0,0,0
2014-04-27T00:00:00Z,8.941608193942608,2.703407944829209,8.425435068306498,0.3366933761724344,0.16212431134347668,30.0765034557973,880.9904498703513,0.1585111676925785,0.1585111676925785,0,30.15999984741211,9.43000030517578,13.460000038146973,12.739999771118164,30.15999984741211,9.43000030517578,13.460000038146973,12.739999771118164
2014-04-28T00:00:00Z,9.263323419626762,2.9525667121283523,8.381029086738728,0.30945861186265056,0.22234913428621303,29.956724745930792,880.6233426893558,0.17550191006038202,0.17550191006038202,0,0,0,0,0,0,0,0,0
2014-04-29T00:00:00Z,9.233209918813342,2.7847126218246507,8.380599566693355,0.30922865706111397,0.2115846443031992,29.855817568744843,880.2541963320996,0.15124397739609072,0.15124397739609072,0,0,0,0,0,0,0,0,0
2014-04-30T00:00:00Z,9.250928742104488,2.6210747472206033,8.379693521574,0.30875858122926547,0.20719175063248577,29.756345256133244,879.8835079212901,0.1564965194499286,0.1564965194499286,0,0,0,0,0,0,0,0,0
2014-05-01T00:00:00Z,9.128281232227245,2.538394685062641,8.379500982937799,0.3085737829357302,0.17777442372716393,29.66230055820776,879.5117119467545,0.1538931097600361,0.1538931097600361,0,0,0,0,0,0,0,0,0
2014-05-02T00:00:00Z,8.973544108270474,2.499487023931161,8.380037083042465,0.3087083724384421,0.14155993364113312,29.561421437545885,879.1391619188751,0.16045415020352316,0.16045415020352316,0,0,0,0,0,0,0,0,0
2014-05-03T00:00:00Z,8.865280353917152,2.4789085514930433,8.380377843241023,0.3087801875669779,0.11649248686923484,29.4684924397613,878.7661463423105,0.15285405597099003,0.15285405597099003,0,0,0,0,0,0,0,0,0
2014-05-04T00:00:00Z,8.80399347203896,2.4658602837418595,8.380363971814791,0.30869004953611634,0.10036799751475405,29.381696474635028,878.3929027669201,0.14774476050629215,0.14774476050629215,0,0,0,0,0,0,0,0,0
2014-05-05T00:00:00Z,8.770208864216483,2.4575707366074884,8.380391212753914,0.308719856137396,0.08981229593744727,29.300789447411987,878.0196258249844,0.14245291711832986,0.14245291711832986,0,0,0,0,0,0,0,0,0
2014-05-06T00:00:00Z,8.747176454386596,2.450880608729049,8.379960062092948,0.3084772384199641,0.08240207301437186,29.22267648158443,877.6464758465459,0.14260576891311677,0.14260576891311677,0,0,0,0,0,0,0,0,0
2014-05-07T00:00:00Z,8.83318848127386,2.493213697203021,8.399335148070415,0.3213877484429704,0.09852837799267848,29.18726832871895,877.2735850298653,0.06202974483678751,0.06202974483678751,0,4.570000171661377,2.4600000381469727,5.539999961853027,3.9800000190734863,4.570000171661377,2.4600000381469727,5.539999961853027,3.9800000190734863
2014-05-08T00:00:00Z,8.937051923379247,2.461578847731835,8.383299047225332,0.30970970370706874,0.10870051736955332,29.125722101395883,876.901062567569,0.117604831216295,0.117604831216295,0,0,0,0,0,0,0,0,0
2014-05-09T00:00:00Z,8.868315721275325,2.457334052697594,8.381128145931285,0.3087115636486116,0.10450467902604604,29.063525487316483,876.5289988109629,0.1231424166424238,0.1231424166424238,0,0,0,0,0,0,0,0,0
2014-05-10T00:00:00Z,8.867660112090665,2.461695329897793,8.380795250947548,0.30855023114178176,0.10011008161918872,29.003629454356037,876.157468618356,0.1226781474771441,0.1226781474771441,0,0,0,0,0,0,0,0,0
